h3_index,gpu_count,annual_pue,ac_coupled_base_lcoe,ac_coupled_total_lcoe,dc_coupled_base_lcoe,dc_coupled_total_lcoe,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_construction_years,latitude,longitude
84279e5ffffffff,750000,1.0982617470420264,,,0.2790054542274517,0.7203054542274517,0.0667,1.062924034134834,0.1304586798520634,1.1305725243487112,3x GE 7HA.02,4.05,45.89270990715893,-109.81356837628915
84279e7ffffffff,24000,1.0984725273330005,0.3334914139233202,0.7747914139233203,0.2729717848974176,0.7142717848974176,0.0667,1.0627330030657731,0.1884928852254111,1.1738985582605266,1x Siemens SGT-A45,4.05,45.58981415225931,-109.44521038812836
84279e7ffffffff,50000,1.0984725273330005,0.3334914139233202,0.7747914139233203,0.2729717848974176,0.7142717848974176,0.0667,1.0627330030657736,0.1692834636773443,1.15468913671246,2x Siemens SGT-800,4.05,45.58981415225931,-109.44521038812836
84279e7ffffffff,750000,1.0984725273330005,0.3334914139233202,0.7747914139233203,0.2729717848974176,0.7142717848974176,0.0667,1.062733003065773,0.1304153401463585,1.130337277898045,3x GE 7HA.02,4.05,45.58981415225931,-109.44521038812836
84279e9ffffffff,24000,1.0982253643950657,0.3532344880185525,0.7945344880185525,0.2885821011333407,0.7298821011333407,0.0667,1.0629570153025922,0.1885141609313454,1.1741416060809111,1x Siemens SGT-A45,4.05,46.30884445459139,-108.9972620789964
84279e9ffffffff,50000,1.0982253643950657,0.3532344880185525,0.7945344880185525,0.2885821011333407,0.7298821011333407,0.0667,1.0629570153025918,0.1692989462365062,1.1549263913860723,2x Siemens SGT-800,4.05,46.30884445459139,-108.9972620789964
84279e9ffffffff,750000,1.0982253643950657,0.3532344880185525,0.7945344880185525,0.2885821011333407,0.7298821011333407,0.0667,1.0629570153025918,0.130461252173405,1.130608229021667,3x GE 7HA.02,4.05,46.30884445459139,-108.9972620789964
84279ebffffffff,24000,1.098216089544907,0.3389957054487118,0.7802957054487119,0.2785042862554698,0.7198042862554699,0.0667,1.0629654233798465,0.1885149579822686,1.1741507271283165,1x Siemens SGT-A45,4.05,46.00504162999066,-108.6298373616258
84279ebffffffff,50000,1.098216089544907,0.3389957054487118,0.7802957054487119,0.2785042862554698,0.7198042862554699,0.0667,1.062965423379847,0.1708583827913059,1.1564941519373542,2x Siemens SGT-800,4.05,46.00504162999066,-108.6298373616258
84279ebffffffff,750000,1.098216089544907,0.3389957054487118,0.7802957054487119,0.2785042862554698,0.7198042862554699,0.0667,1.0629654233798465,0.130461907923428,1.130617331391108,3x GE 7HA.02,4.05,46.00504162999066,-108.6298373616258
84279edffffffff,24000,1.098111759799976,0.3263563866739595,0.7676563866739596,0.2671151528413591,0.7084151528413591,0.0667,1.0630600128655976,0.1885239409727436,1.174253353709685,1x Siemens SGT-A45,4.05,46.2525197809634,-109.59128041183276
84279edffffffff,50000,1.098111759799976,0.3263563866739595,0.7676563866739596,0.2671151528413591,0.7084151528413591,0.0667,1.0630600128655974,0.1693060653937727,1.1550354781307142,2x Siemens SGT-800,4.05,46.2525197809634,-109.59128041183276
84279edffffffff,750000,1.098111759799976,0.3263563866739595,0.7676563866739596,0.2671151528413591,0.7084151528413591,0.0667,1.0630600128655971,0.1304692851475259,1.13071973169395,3x GE 7HA.02,4.05,46.2525197809634,-109.59128041183276
8427a81ffffffff,24000,1.1005994808329267,0.4033750337748264,0.8446750337748264,0.3324552510704242,0.7737552510704242,0.0698,1.0639407437161643,0.1440312036224709,1.1275325399014733,1x Siemens SGT-A45,4.05,48.21513097477187,-102.20451268178654
8427a81ffffffff,50000,1.1005994808329267,0.4033750337748264,0.8446750337748264,0.3324552510704242,0.7737552510704242,0.0698,1.063940743716164,0.1249942122564975,1.1084955485354997,2x Siemens SGT-800,4.05,48.21513097477187,-102.20451268178654
8427a81ffffffff,750000,1.1005994808329267,0.4033750337748264,0.8446750337748264,0.3324552510704242,0.7737552510704242,0.0698,1.0639407437161634,0.0979299627710722,1.0959195104915145,3x GE 7HA.02,4.05,48.21513097477187,-102.20451268178654
8427a83ffffffff,24000,1.1020568266154396,0.392235746415043,0.833535746415043,0.3214914956580477,0.7627914956580477,0.0698,1.0626270371243312,0.1439123374594144,1.1261131042125023,1x Siemens SGT-A45,4.05,47.876091694245005,-101.83056768936213
8427a83ffffffff,50000,1.1020568266154396,0.392235746415043,0.833535746415043,0.3214914956580477,0.7627914956580477,0.0698,1.0626270371243314,0.1249094410779905,1.1071102078310784,2x Siemens SGT-800,4.05,47.876091694245005,-101.83056768936213
8427a83ffffffff,750000,1.1020568266154396,0.392235746415043,0.833535746415043,0.3214914956580477,0.7627914956580477,0.0698,1.0626270371243314,0.0978729961435409,1.0945428153134793,3x GE 7HA.02,4.05,47.876091694245005,-101.83056768936213
8427a85ffffffff,24000,1.1020962584592644,0.4355008803985872,0.8768008803985873,0.355310195014234,0.7966101950142341,0.0698,1.06259154004417,0.1439091242749071,1.1260747489186356,1x Siemens SGT-A45,4.05,48.18305135211092,-102.81845291833486
8427a85ffffffff,50000,1.1020962584592644,0.4355008803985872,0.8768008803985873,0.355310195014234,0.7966101950142341,0.0698,1.06259154004417,0.1249071501918456,1.1070727748355744,2x Siemens SGT-800,4.05,48.18305135211092,-102.81845291833486
8427a85ffffffff,750000,1.1020962584592644,0.4355008803985872,0.8768008803985873,0.355310195014234,0.7966101950142341,0.0698,1.06259154004417,0.0978704039512959,1.0945045633244124,3x GE 7HA.02,4.05,48.18305135211092,-102.81845291833486
8427a87ffffffff,24000,1.1037525265499128,0.4878579739994016,0.9291579739994016,0.3367743851442973,0.7780743851442974,0.0698,1.0611028356867511,0.1437744154999594,1.1244662228298434,1x Siemens SGT-A45,4.05,47.84660840472824,-102.44101063566376
8427a87ffffffff,50000,1.1037525265499128,0.4878579739994016,0.9291579739994016,0.3367743851442973,0.7780743851442974,0.0698,1.0611028356867511,0.1248110780477423,1.105502885377626,2x Siemens SGT-800,4.05,47.84660840472824,-102.44101063566376
8427a87ffffffff,750000,1.1037525265499128,0.4878579739994016,0.9291579739994016,0.3367743851442973,0.7780743851442974,0.0698,1.0611028356867511,0.0978005372071636,1.0929391680840697,3x GE 7HA.02,4.05,47.84660840472824,-102.44101063566376
8427a89ffffffff,24000,1.1023420345503987,0.4987709551750856,0.9400709551750857,0.4113027827401737,0.8526027827401738,0.0698,1.0623703463204224,0.1438891094328164,1.1258357522900349,1x Siemens SGT-A45,4.05,48.58484723561659,-101.96348016266754
8427a89ffffffff,50000,1.1023420345503987,0.4987709551750856,0.9400709551750857,0.4113027827401737,0.8526027827401738,0.0698,1.0623703463204224,0.1248928760402241,1.1068395188974425,2x Siemens SGT-800,4.05,48.58484723561659,-101.96348016266754
8427a89ffffffff,750000,1.1023420345503987,0.4987709551750856,0.9400709551750857,0.4113027827401737,0.8526027827401738,0.0698,1.0623703463204226,0.0978542510363661,1.0942662027458865,3x GE 7HA.02,4.05,48.58484723561659,-101.96348016266754
8427a8bffffffff,24000,1.1033977993672723,0.4038331694902704,0.8451331694902704,0.3325034989969164,0.7738034989969165,0.0698,1.0614212992197298,0.1438032329139797,1.1248103191415124,1x Siemens SGT-A45,4.05,48.24403138126101,-101.58772894710988
8427a8bffffffff,50000,1.1033977993672723,0.4038331694902704,0.8451331694902704,0.3325034989969164,0.7738034989969165,0.0698,1.0614212992197298,0.1248316312816779,1.1058387175092108,2x Siemens SGT-800,4.05,48.24403138126101,-101.58772894710988
8427a8bffffffff,750000,1.1033977993672723,0.4038331694902704,0.8451331694902704,0.3325034989969164,0.7738034989969165,0.0698,1.0614212992197298,0.0978238077027055,1.0932823619318877,3x GE 7HA.02,4.05,48.24403138126101,-101.58772894710988
8427a8dffffffff,24000,1.1012099189775852,0.445975113386261,0.8872751133862611,0.3623084326361427,0.8036084326361428,0.0698,1.0633900484936178,0.1439813772935725,1.126937525302254,1x Siemens SGT-A45,4.05,48.55332720993059,-102.58387027666404
8427a8dffffffff,50000,1.1012099189775852,0.445975113386261,0.8872751133862611,0.3623084326361427,0.8036084326361428,0.0698,1.063390048493618,0.1249586781571142,1.107914826165796,2x Siemens SGT-800,4.05,48.55332720993059,-102.58387027666404
8427a8dffffffff,750000,1.1012099189775852,0.445975113386261,0.8872751133862611,0.3623084326361427,0.8036084326361428,0.0698,1.0633900484936176,0.0979287139946951,1.0953650421360177,3x GE 7HA.02,4.05,48.55332720993059,-102.58387027666404
8427a91ffffffff,24000,1.1018982272501987,0.3897092864650503,0.8310092864650503,0.3134164003955734,0.7547164003955734,0.0698,1.0627698360811022,0.1439252582154508,1.126267395935742,1x Siemens SGT-A45,4.05,47.56008097128411,-100.85241631290624
8427a91ffffffff,50000,1.1018982272501987,0.3897092864650503,0.8310092864650503,0.3134164003955734,0.7547164003955734,0.0698,1.062769836081102,0.1249186557814195,1.107260793501711,2x Siemens SGT-800,4.05,47.56008097128411,-100.85241631290624
8427a91ffffffff,750000,1.1018982272501987,0.3897092864650503,0.8310092864650503,0.3134164003955734,0.7547164003955734,0.0698,1.0627698360811026,0.0978834240717564,1.09469669678102,3x GE 7HA.02,4.05,47.56008097128411,-100.85241631290624
8427a93ffffffff,24000,1.1025811329141924,0.4047802048540839,0.846080204854084,0.3360268387521867,0.7773268387521868,0.0698,1.0621552570519288,0.1438696477908055,1.1256033522722155,1x Siemens SGT-A45,4.05,47.21708708246815,-100.49268286894343
8427a93ffffffff,50000,1.1025811329141924,0.4047802048540839,0.846080204854084,0.3360268387521867,0.7773268387521868,0.0698,1.0621552570519284,0.124878996830428,1.106612701311838,2x Siemens SGT-800,4.05,47.21708708246815,-100.49268286894343
8427a93ffffffff,750000,1.1025811329141924,0.4047802048540839,0.846080204854084,0.3360268387521867,0.7773268387521868,0.0698,1.0621552570519288,0.097838543734455,1.0940344202181205,3x GE 7HA.02,4.05,47.21708708246815,-100.49268286894343
8427a95ffffffff,24000,1.1032424233041096,0.410576609069014,0.8518766090690141,0.337895270913139,0.7791952709131391,0.0698,1.0615608557327838,0.143815860973786,1.1249611081492414,1x Siemens SGT-A45,4.05,47.53628006253725,-101.46195146496532
8427a95ffffffff,50000,1.1032424233041096,0.410576609069014,0.8518766090690141,0.337895270913139,0.7791952709131391,0.0698,1.0615608557327838,0.1248406376197625,1.1059858847952182,2x Siemens SGT-800,4.05,47.53628006253725,-101.46195146496532
8427a95ffffffff,750000,1.1032424233041096,0.410576609069014,0.8518766090690141,0.337895270913139,0.7791952709131391,0.0698,1.0615608557327838,0.0978340050565729,1.093432755518179,3x GE 7HA.02,4.05,47.53628006253725,-101.46195146496532
8427a97ffffffff,24000,1.103141508808395,,,0.35373097849813,0.79503097849813,0.0698,1.0616515167187144,0.143824066010802,1.125059067562329,1x Siemens SGT-A45,4.05,47.19576592954149,-101.09858078155618
8427a97ffffffff,50000,1.103141508808395,,,0.35373097849813,0.79503097849813,0.0698,1.0616515167187144,0.1261665873770233,1.107401588928551,2x Siemens SGT-800,4.05,47.19576592954149,-101.09858078155618
8427a97ffffffff,750000,1.103141508808395,,,0.35373097849813,0.79503097849813,0.0698,1.0616515167187144,0.0978406296356878,1.0935304566681916,3x GE 7HA.02,4.05,47.19576592954149,-101.09858078155618
8427a99ffffffff,24000,1.1052467999029956,0.4438588252415082,0.8851588252415082,0.3633022097269953,0.8046022097269954,0.0698,1.0597635656937054,0.1436532192150155,1.123019149251784,1x Siemens SGT-A45,4.05,47.92554927876103,-100.60164005923733
8427a99ffffffff,50000,1.1052467999029956,0.4438588252415082,0.8851588252415082,0.3633022097269953,0.8046022097269954,0.0698,1.0597635656937057,0.1247246432188254,1.1040905732555943,2x Siemens SGT-800,4.05,47.92554927876103,-100.60164005923733
8427a99ffffffff,750000,1.1052467999029956,0.4438588252415082,0.8851588252415082,0.3633022097269953,0.8046022097269954,0.0698,1.0597635656937054,0.0977414694514997,1.0915346911954655,3x GE 7HA.02,4.05,47.92554927876103,-100.60164005923733
8427a9bffffffff,24000,1.1032273647078632,0.4104368930311331,0.8517368930311331,0.3395320191190157,0.7808320191190158,0.0698,1.061574383233738,0.1438170849956657,1.1249757243970662,1x Siemens SGT-A45,4.05,47.58071077383768,-100.2403998228658
8427a9bffffffff,50000,1.1032273647078632,0.4104368930311331,0.8517368930311331,0.3395320191190157,0.7808320191190158,0.0698,1.061574383233738,0.124841509930449,1.10600014933185,2x Siemens SGT-800,4.05,47.58071077383768,-100.2403998228658
8427a9bffffffff,750000,1.1032273647078632,0.4104368930311331,0.8517368930311331,0.3395320191190157,0.7808320191190158,0.0698,1.061574383233738,0.0978349935243928,1.0934473334962729,3x GE 7HA.02,4.05,47.58071077383768,-100.2403998228658
8427a9dffffffff,24000,1.1031200814855997,,,0.368469911600407,0.8097699116004071,0.0698,1.061670769033694,0.1438258067752337,1.1250798681185907,1x Siemens SGT-A45,4.05,47.90241903563297,-101.21740312460052
8427a9dffffffff,50000,1.1031200814855997,,,0.368469911600407,0.8097699116004071,0.0698,1.0616707690336935,0.1248477302519908,1.1061017915953475,2x Siemens SGT-800,4.05,47.90241903563297,-101.21740312460052
8427a9dffffffff,750000,1.1031200814855997,,,0.368469911600407,0.8097699116004071,0.0698,1.061670769033694,0.0978420363667234,1.0935512039657584,3x GE 7HA.02,4.05,47.90241903563297,-101.21740312460052
8427aa1ffffffff,24000,1.10043640743379,0.4380947104735881,0.8793947104735882,0.3588745517627792,0.8024584274648827,0.0698,1.0640879607059155,0.144044523667645,1.127691604766501,1x Siemens SGT-A45,4.05,47.778346390759566,-103.65325711095564
8427aa1ffffffff,50000,1.10043640743379,0.4380947104735881,0.8793947104735882,0.3588745517627792,0.8024584274648827,0.0698,1.0640879607059155,0.1250037114919577,1.1086507925908142,2x Siemens SGT-800,4.05,47.778346390759566,-103.65325711095564
8427aa1ffffffff,750000,1.10043640743379,0.4380947104735881,0.8793947104735882,0.3588745517627792,0.8024584274648826,0.0698,1.064087960705916,0.0979407065959084,1.0960781461406763,3x GE 7HA.02,4.05,47.778346390759566,-103.65325711095564
8427aa3ffffffff,24000,1.1005253487065323,0.4447711359745597,0.8860711359745597,0.3657678953140036,0.8070678953140036,0.0698,1.0640076622114625,0.14403725908714,1.1276048446764884,1x Siemens SGT-A45,4.05,47.44625175190793,-103.27446545164078
8427aa3ffffffff,50000,1.1005253487065323,0.4447711359745597,0.8860711359745597,0.3657678953140036,0.8070678953140036,0.0698,1.0640076622114627,0.1249985304759149,1.1085661160652631,2x Siemens SGT-800,4.05,47.44625175190793,-103.27446545164078
8427aa3ffffffff,750000,1.1005253487065323,0.4447711359745597,0.8860711359745597,0.3657678953140036,0.8070678953140036,0.0698,1.0640076622114627,0.0979348465141963,1.0959916194806345,3x GE 7HA.02,4.05,47.44625175190793,-103.27446545164078
8427aa5ffffffff,24000,1.101584203828265,0.4039272177213929,0.845227217721393,0.3314362534003576,0.7727362534003577,0.0667,1.0599213831999164,0.188225811920349,1.1708479812882664,1x Siemens SGT-A45,4.05,47.73965753180549,-104.25483261590104
8427aa5ffffffff,50000,1.101584203828265,0.4039272177213929,0.845227217721393,0.3314362534003576,0.7727362534003577,0.0667,1.0599213831999166,0.1705807429667583,1.1532029123346756,2x Siemens SGT-800,4.05,47.73965753180549,-104.25483261590104
8427aa5ffffffff,750000,1.101584203828265,0.4039272177213929,0.845227217721393,0.3314362534003576,0.7727362534003577,0.0667,1.059921383199916,0.1303023014883798,1.1273997310635795,3x GE 7HA.02,4.05,47.73965753180549,-104.25483261590104
8427aa7ffffffff,24000,1.101618031470349,0.3895251581739474,0.8308251581739474,0.3209963602698577,0.7622963602698578,0.0667,1.0598909048076286,0.1882229162458985,1.1708149120054512,1x Siemens SGT-A45,4.05,47.41017507817077,-103.87288910709584
8427aa7ffffffff,50000,1.101618031470349,0.3895251581739474,0.8308251581739474,0.3209963602698577,0.7622963602698578,0.0667,1.0598909048076288,0.17057796302682,1.1531699587863724,2x Siemens SGT-800,4.05,47.41017507817077,-103.87288910709584
8427aa7ffffffff,750000,1.101618031470349,0.3895251581739474,0.8308251581739474,0.3209963602698577,0.7622963602698578,0.0667,1.0598909048076286,0.1302999210274507,1.1273667324990913,3x GE 7HA.02,4.05,47.41017507817077,-103.87288910709584
8427aa9ffffffff,24000,1.1006182160344975,,,0.3406195396194187,0.7819195396194187,0.0698,1.0639238330220748,0.1440296737905083,1.1275142684823622,1x Siemens SGT-A45,4.05,48.14783710188586,-103.42942929509894
8427aa9ffffffff,50000,1.1006182160344975,,,0.3406195396194187,0.7819195396194187,0.0698,1.063923833022075,0.124993121082214,1.1084777157740682,2x Siemens SGT-800,4.05,48.14783710188586,-103.42942929509894
8427aa9ffffffff,750000,1.1006182160344975,,,0.3406195396194187,0.7819195396194187,0.0698,1.0639238330220746,0.0979287286612463,1.095901288169909,3x GE 7HA.02,4.05,48.14783710188586,-103.42942929509894
8427aabffffffff,24000,1.1008330914878102,,,0.3432472298221591,0.7845472298221592,0.0698,1.0637299241426332,0.1440121288881321,1.1273047537893393,1x Siemens SGT-A45,4.05,47.814011895165,-103.0486124066708
8427aabffffffff,50000,1.1008330914878102,,,0.3432472298221591,0.7845472298221592,0.0698,1.0637299241426337,0.1249806097579228,1.1082732346591302,2x Siemens SGT-800,4.05,47.814011895165,-103.0486124066708
8427aabffffffff,750000,1.1008330914878102,,,0.3432472298221591,0.7845472298221592,0.0698,1.0637299241426332,0.0979535321111128,1.0957312938727093,3x GE 7HA.02,4.05,47.814011895165,-103.0486124066708
8427aadffffffff,24000,1.1004685496687174,,,0.3522397647174292,0.7935397647174292,0.0667,1.0609276272311052,0.188321402775035,1.1719397537338292,1x Siemens SGT-A45,4.05,48.109534298334566,-104.03732530484557
8427aadffffffff,50000,1.1004685496687174,,,0.3522397647174292,0.7935397647174292,0.0667,1.060927627231105,0.1691586613896314,1.1527770123484256,2x Siemens SGT-800,4.05,48.109534298334566,-104.03732530484557
8427aadffffffff,750000,1.1004685496687174,,,0.3522397647174292,0.7935397647174292,0.0667,1.0609276272311052,0.1303419204622903,1.1284502066359043,3x GE 7HA.02,4.05,48.109534298334566,-104.03732530484557
8427ab1ffffffff,24000,1.101415770298116,0.4532345718662853,0.8945345718662854,0.3707701875529942,0.8120701875529942,0.0698,1.063204481250545,0.143964586123645,1.1267370225616844,1x Siemens SGT-A45,4.05,47.14384242587551,-102.30279277670289
8427ab1ffffffff,50000,1.101415770298116,0.4532345718662853,0.8945345718662854,0.3707701875529942,0.8120701875529942,0.0698,1.0632044812505448,0.1263023319902656,1.1090747684283055,2x Siemens SGT-800,4.05,47.14384242587551,-102.30279277670289
8427ab1ffffffff,750000,1.101415770298116,0.4532345718662853,0.8945345718662854,0.3707701875529942,0.8120701875529942,0.0698,1.0632044812505446,0.0979151634650324,1.095165073733259,3x GE 7HA.02,4.05,47.14384242587551,-102.30279277670289
8427ab3ffffffff,24000,1.1016001930435022,,,0.32443849804934,0.76573849804934,0.0698,1.0630382899630728,0.1439495489685915,1.126557456032034,1x Siemens SGT-A45,4.05,46.80763661430218,-101.93763409449704
8427ab3ffffffff,50000,1.1016001930435022,,,0.32443849804934,0.76573849804934,0.0698,1.0630382899630728,0.1262878060989309,1.1088957131623731,2x Siemens SGT-800,4.05,46.80763661430218,-101.93763409449704
8427ab3ffffffff,750000,1.1016001930435022,,,0.32443849804934,0.76573849804934,0.0698,1.0630382899630726,0.0979030276568554,1.0949859848259005,3x GE 7HA.02,4.05,46.80763661430218,-101.93763409449704
8427ab5ffffffff,24000,1.1008414369884325,,,0.3599481794310264,0.8012481794310264,0.0698,1.0637223944852985,0.1440114492002714,1.1272966197407168,1x Siemens SGT-A45,4.05,47.11331982665331,-102.90087476866464
8427ab5ffffffff,50000,1.1008414369884325,,,0.3599481794310264,0.8012481794310264,0.0698,1.0637223944852985,0.1249801232544764,1.1082652937949218,2x Siemens SGT-800,4.05,47.11331982665331,-102.90087476866464
8427ab5ffffffff,750000,1.1008414369884325,,,0.3599481794310264,0.8012481794310264,0.0698,1.0637223944852978,0.0979529822906359,1.0957231798793623,3x GE 7HA.02,4.05,47.11331982665331,-102.90087476866464
8427ab7ffffffff,24000,1.1002042721184742,0.3819708342868773,0.8232708342868773,0.3132605462308976,0.7545605462308977,0.0698,1.064297599668422,0.1440634922151148,1.127918115886853,1x Siemens SGT-A45,4.05,46.77961929681635,-102.53240979510969
8427ab7ffffffff,50000,1.1002042721184742,0.3819708342868773,0.8232708342868773,0.3132605462308976,0.7545605462308977,0.0698,1.064297599668422,0.1250172388958964,1.108871862567634,2x Siemens SGT-800,4.05,46.77961929681635,-102.53240979510969
8427ab7ffffffff,750000,1.1002042721184742,0.3819708342868773,0.8232708342868773,0.3132605462308976,0.7545605462308977,0.0698,1.064297599668422,0.0979560058265041,1.096304045307238,3x GE 7HA.02,4.05,46.77961929681635,-102.53240979510969
8427ab9ffffffff,24000,1.1036318847062514,,,0.3570565319309769,0.7983565319309769,0.0698,1.0612111213794604,0.1437842140710093,1.124583224236675,1x Siemens SGT-A45,4.05,47.50934736880898,-102.06888323606562
8427ab9ffffffff,50000,1.1036318847062514,,,0.3570565319309769,0.7983565319309769,0.0698,1.0612111213794606,0.1248180667940349,1.105617076959701,2x Siemens SGT-800,4.05,47.50934736880898,-102.06888323606562
8427ab9ffffffff,750000,1.1036318847062514,,,0.3570565319309769,0.7983565319309769,0.0698,1.0612111213794606,0.0978084498441623,1.0930558627894296,3x GE 7HA.02,4.05,47.50934736880898,-102.06888323606562
8427abbffffffff,24000,1.1020830374155366,,,0.3394922318587172,0.7807922318587173,0.0698,1.062603441523836,0.143910201216255,1.126087608324853,1x Siemens SGT-A45,4.05,47.17133800424357,-101.70198998363873
8427abbffffffff,50000,1.1020830374155366,,,0.3394922318587172,0.7807922318587173,0.0698,1.062603441523836,0.1249079188287145,1.1070853259373126,2x Siemens SGT-800,4.05,47.17133800424357,-101.70198998363873
8427abbffffffff,750000,1.1020830374155366,,,0.3394922318587172,0.7807922318587173,0.0698,1.062603441523836,0.0978712731095115,1.0945173885180213,3x GE 7HA.02,4.05,47.17133800424357,-101.70198998363873
8427abdffffffff,24000,1.1010281221730145,0.4328296622379467,0.8741296622379467,0.3596870489496744,0.8009870489496744,0.0698,1.0635539891925931,0.1439962104031061,1.1271146597037731,1x Siemens SGT-A45,4.05,47.47932379492995,-102.6730929595836
8427abdffffffff,50000,1.1010281221730145,0.4328296622379467,0.8741296622379467,0.3596870489496744,0.8009870489496744,0.0698,1.0635539891925931,0.1249692565864824,1.1080877058871494,2x Siemens SGT-800,4.05,47.47932379492995,-102.6730929595836
8427abdffffffff,750000,1.1010281221730145,0.4328296622379467,0.8741296622379467,0.3596870489496744,0.8009870489496744,0.0698,1.063553989192593,0.0979406852345067,1.0955417055699406,3x GE 7HA.02,4.05,47.47932379492995,-102.6730929595836
8427ac3ffffffff,24000,1.1035898273047962,,,0.3395885389777745,0.7808885389777745,0.0698,1.0612488768225756,0.1437876297133908,1.124624017767741,1x Siemens SGT-A45,4.0,48.955711302610624,-101.7177901804638
8427ac3ffffffff,50000,1.1035898273047962,,,0.3395885389777745,0.7808885389777745,0.0698,1.0612488768225756,0.1248205037791194,1.105656891833469,2x Siemens SGT-A45,4.0,48.955711302610624,-101.7177901804638
8427ac3ffffffff,750000,1.1035898273047962,,,0.3395885389777745,0.7808885389777745,0.0698,1.0612488768225756,0.0978112086330636,1.093096550090318,3x GE 7HA.02,4.05,48.955711302610624,-101.7177901804638
8427ac7ffffffff,24000,1.1024082524643135,0.5943125933959659,1.035612593395966,0.4193882128265421,0.8606882128265421,0.0698,1.0623107683459048,0.1438837188888392,1.1257713795512845,1x Siemens SGT-A45,4.0,48.92479497014463,-102.34474383595658
8427ac7ffffffff,50000,1.1024082524643135,0.5943125933959659,1.035612593395966,0.4193882128265421,0.8606882128265421,0.0698,1.0623107683459043,0.1248890323900586,1.1067766930525045,2x Siemens SGT-A45,4.0,48.92479497014463,-102.34474383595658
8427ac7ffffffff,750000,1.1024082524643135,0.5943125933959659,1.035612593395966,0.4193882128265421,0.8606882128265421,0.0698,1.0623107683459043,0.0978499002503896,1.094202000883238,3x GE 7HA.02,4.05,48.92479497014463,-102.34474383595658
8427ad1ffffffff,24000,1.101963613671517,0.4055023725496381,0.8468023725496381,0.3307070776148936,0.7720070776148936,0.0698,1.0627109587801429,0.1439199298194376,1.1262037790117787,1x Siemens SGT-A45,4.0,48.63810459911998,-100.7142965903189
8427ad1ffffffff,50000,1.101963613671517,0.4055023725496381,0.8468023725496381,0.3307070776148936,0.7720070776148936,0.0698,1.0627109587801429,0.1249148565647844,1.107198705757126,2x Siemens SGT-A45,4.0,48.63810459911998,-100.7142965903189
8427ad1ffffffff,750000,1.101963613671517,0.4055023725496381,0.8468023725496381,0.3307070776148936,0.7720070776148936,0.0698,1.0627109587801424,0.0978791245339473,1.0946332500519456,3x GE 7HA.02,4.05,48.63810459911998,-100.7142965903189
8427ad3ffffffff,24000,1.103462272939019,0.4527866583717161,0.8940866583717162,0.3620402686807744,0.8033402686807745,0.0698,1.0613634015358455,0.1437979927298585,1.124747760250346,1x Siemens SGT-A45,4.05,48.29212412373201,-100.34613107922758
8427ad3ffffffff,50000,1.103462272939019,0.4527866583717161,0.8940866583717162,0.3620402686807744,0.8033402686807745,0.0698,1.061363401535846,0.1248278947440753,1.1057776622645628,2x Siemens SGT-800,4.05,48.29212412373201,-100.34613107922758
8427ad3ffffffff,750000,1.103462272939019,0.4527866583717161,0.8940866583717162,0.3620402686807744,0.8033402686807745,0.0698,1.0613634015358455,0.0978195770650985,1.093219968210602,3x GE 7HA.02,4.05,48.29212412373201,-100.34613107922758
8427ad5ffffffff,24000,1.1024732006472318,0.4510110721739865,0.8923110721739865,0.3692951222619959,0.8105951222619959,0.0698,1.062252339733632,0.1438784329253487,1.125708249261644,1x Siemens SGT-A45,4.05,48.6131207922206,-101.3402459792176
8427ad5ffffffff,50000,1.1024732006472318,0.4510110721739865,0.8923110721739865,0.3692951222619959,0.8105951222619959,0.0698,1.062252339733632,0.1248852615204092,1.1067150778567048,2x Siemens SGT-800,4.05,48.6131207922206,-101.3402459792176
8427ad5ffffffff,750000,1.1024732006472318,0.4510110721739865,0.8923110721739865,0.3692951222619959,0.8105951222619959,0.0698,1.062252339733632,0.0978456334057898,1.0941390375928244,3x GE 7HA.02,4.05,48.6131207922206,-101.3402459792176
8427ad7ffffffff,24000,1.1039675133864582,0.4235659781278267,0.8648659781278267,0.3376069309787335,0.7789069309787335,0.0698,1.060909926491922,0.1437569596463023,1.124257786873305,1x Siemens SGT-A45,4.05,48.26970955287655,-100.96822582849263
8427ad7ffffffff,50000,1.1039675133864582,0.4235659781278267,0.8648659781278267,0.3376069309787335,0.7789069309787335,0.0698,1.0609099264919222,0.1247986289477672,1.1052994561747702,2x Siemens SGT-800,4.05,48.26970955287655,-100.96822582849263
8427ad7ffffffff,750000,1.1039675133864582,0.4235659781278267,0.8648659781278267,0.3376069309787335,0.7789069309787335,0.0698,1.0609099264919224,0.0977864409058131,1.0927312783027645,3x GE 7HA.02,4.05,48.26970955287655,-100.96822582849263
8427adbffffffff,24000,1.1032228022624306,,,0.3373006110586873,0.7786006110586874,0.0698,1.0615784818616318,0.1438174551567557,1.124980152199771,1x Siemens SGT-A45,4.0,48.65975710657562,-100.08576457667549
8427adbffffffff,50000,1.1032228022624306,,,0.3373006110586873,0.7786006110586874,0.0698,1.0615784818616314,0.1248417743099658,1.1060044713529813,2x Siemens SGT-A45,4.0,48.65975710657562,-100.08576457667549
8427adbffffffff,750000,1.1032228022624306,,,0.3373006110586873,0.7786006110586874,0.0698,1.0615784818616316,0.0978352930236348,1.093451750411293,3x GE 7HA.02,4.05,48.65975710657562,-100.08576457667549
