h3_index,latitude,longitude,annual_pue,ac_coupled_base_lcoe,ac_coupled_total_lcoe,dc_coupled_base_lcoe,dc_coupled_total_lcoe,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_construction_years,gas_price,state,facility_load_mw,gpu_count
84299a5ffffffff,40.25339698430149,-112.93860578314371,1.09940616136603,0.4014741429999362,0.8427741429999362,0.3351156439595346,0.7764156439595347,0.0611,1.0562311617338491,0.1691271779353148,0.8697853066518509,2× GE 6F.03 CC,3.0,9.06,Utah,122.65249987739772,100000
84299a7ffffffff,40.56508197255096,-113.29621130498228,1.099919741754147,0.383431475038014,0.8247314750380141,0.3141574697696671,0.7554574697696671,0.0611,1.05576679796112,0.1690813687540391,0.8694123424427825,2× GE 6F.03 CC,3.0,9.06,Utah,122.70979618944703,100000
84299a9ffffffff,39.78359896323012,-113.68293070199556,1.0986960503921972,0.3676580489361101,0.8089580489361101,0.3060186854937731,0.7473186854937731,0.0611,1.0568739375931864,0.1691905842937065,0.8703015634832458,2× GE 6F.03 CC,3.0,9.06,Utah,122.57327812187953,100000
84299abffffffff,40.094346358874354,-114.04054462355882,1.0985116552605116,0.3391597098007482,0.7804597098007482,0.2819586181567037,0.7232586181567038,0.0611,1.0570409836704977,0.1692070616900891,0.870435728708169,2× GE 6F.03 CC,3.0,9.06,Utah,122.55270654000084,100000
84299adffffffff,39.862793686327024,-113.13368315104742,1.09921118365681,0.3608371829351842,0.8021371829351842,0.3049838797063437,0.7462838797063438,0.0611,1.0564075682901546,0.1691445798912282,0.869926991110449,2× GE 6F.03 CC,3.0,9.06,Utah,122.63074767671289,100000
84299b1ffffffff,40.70885383854297,-114.76133227320224,1.0982843875735102,0.3830838389273015,0.8243838389273015,0.3167031866924572,0.7580031866924573,0.0745,1.2231445929000562,0.182396426462349,0.8837701985361096,2× GE 6F.03 CC,3.0,10.64,Nevada,122.52735198866974,100000
84299b3ffffffff,41.01254741726835,-115.12447726576724,1.097918927651269,0.4709216924521736,0.9122216924521735,0.3905348906429724,0.8318348906429724,0.0745,1.2235266871833568,0.1824295890090939,0.8840368245907226,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48658036609471,100000
84299b5ffffffff,40.792943524111685,-114.20939618327678,1.0985119619950796,0.3716587741564612,0.8129587741564612,0.3060673888866985,0.7473673888866985,0.0745,1.2229067885953628,0.1823757865206212,0.8836042577364889,2× GE 6F.03 CC,3.0,10.64,Nevada,122.55274076007608,100000
84299b7ffffffff,41.09829789210308,-114.57172923532478,1.09794561100196,0.472806849190192,0.914106849190192,0.3588907009796125,0.8001907009796125,0.0745,1.2234987806988775,0.1824271669071478,0.8840173513418649,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48955722740618,100000
84299b9ffffffff,40.31778096109842,-114.94936143175252,1.0979529793027507,0.3265835304734059,0.767883530473406,0.2712973952048556,0.7125973952048557,0.0745,1.2234910748827348,0.1824264981734804,0.8840119742758659,2× GE 6F.03 CC,3.0,10.64,Nevada,122.49037925346312,100000
84299bbffffffff,40.62220567438584,-115.3114580002729,1.0979335573443385,0.4825961766802011,0.9238961766802012,0.408564431562981,0.8498644315629811,0.0745,1.2235113867141838,0.1824282607929198,0.8840261476316822,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48821249122774,100000
84299bdffffffff,40.40277591630839,-114.40001648144796,1.098196851065437,0.3883099811313781,0.8296099811313782,0.3210188721956179,0.762318872195618,0.0745,1.2232360905793191,0.182404367652405,0.8838340457422882,2× GE 6F.03 CC,3.0,10.64,Nevada,122.51758619698782,100000
84299c1ffffffff,38.51520575537429,-114.79146592394171,1.0981836464392387,0.3948019067790264,0.8361019067790264,0.3413195198978141,0.7826195198978142,0.0745,1.2232498940027363,0.1824055658309537,0.8838436779534633,2× GE 6F.03 CC,3.0,10.64,Nevada,122.51611305587755,100000
84299c3ffffffff,38.8263330306753,-115.14694516262588,1.098304653631914,0.3455697688227849,0.7868697688227849,0.2816903099188826,0.7229903099188827,0.0745,1.223123411848326,0.1823945878408561,0.8837554180757737,2× GE 6F.03 CC,3.0,10.64,Nevada,122.52961292081042,100000
84299c5ffffffff,38.59952589882767,-114.25132781764484,1.0981197382905172,0.3180498994586346,0.7593498994586346,0.2612651494045696,0.7025651494045696,0.0745,1.2233167049196303,0.1824113642397053,0.8838902985145042,2× GE 6F.03 CC,3.0,10.64,Nevada,122.50898330303583,100000
84299c7ffffffff,38.91225580392942,-114.60603336032092,1.0979197856952352,0.3411964990037588,0.7824964990037588,0.2819257853948991,0.7232257853948991,0.0745,1.2235257897865444,0.1824295111413414,0.8840361984043561,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48667609162467,100000
84299c9ffffffff,38.11671659296245,-114.9753911936605,1.099027151590172,0.3228112541566756,0.7641112541566757,0.2663618169142482,0.7076618169142482,0.0745,1.22236880412939,0.1823290906230343,0.8832288478379509,2× GE 6F.03 CC,3.0,10.64,Nevada,122.61021659927856,100000
84299cbffffffff,38.428485196385054,-115.32986463439912,1.0985193463014815,0.3424118445833408,0.7837118445833409,0.2884423206328799,0.7297423206328799,0.0745,1.222899074001394,0.182375116966407,0.883598874486602,2× GE 6F.03 CC,3.0,10.64,Nevada,122.55356457175904,100000
84299cdffffffff,38.20184184284752,-114.43773699917791,1.0980205010917656,0.3159959838080695,0.7572959838080695,0.2568369211090882,0.6981369211090882,0.0745,1.2234204649797238,0.1824203699963369,0.8839627027271312,2× GE 6F.03 CC,3.0,10.64,Nevada,122.49791215305012,100000
84299d1ffffffff,39.04523536107405,-116.0439251350558,1.0979606492406004,,,0.3506147544874213,0.7919147544874214,0.0745,1.223483053722488,0.1824258022338422,0.8840063773254294,2× GE 6F.03 CC,3.0,10.64,Nevada,122.49123493090448,100000
84299d3ffffffff,39.350148692553326,-116.40348086100988,1.0979261387338193,0.3379975889886721,0.7792975889886722,0.2775026901880024,0.7188026901880025,0.0745,1.223519145419408,0.1824289341765913,0.8840315616634536,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48738485249172,100000
84299d5ffffffff,39.13518831688484,-115.50416016956466,1.0979215553989998,0.3752542194161556,0.8165542194161557,0.3168876677404305,0.7581876677404304,0.0745,1.2235239389225103,0.1824293504743434,0.8840349068405381,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48687352420092,100000
84299d7ffffffff,39.441737343858485,-115.86309571699536,1.0979222014461167,0.4003647848166837,0.8416647848166838,0.325467696597395,0.7667676965973951,0.0745,1.223523263248555,0.1824292915776509,0.8840344351001609,2× GE 6F.03 CC,3.0,10.64,Nevada,122.4869455988324,100000
84299d9ffffffff,38.64729660718964,-116.22325514745548,1.0979389164953397,0.3187714819046829,0.760071481904683,0.2699834756020244,0.7112834756020244,0.0745,1.223505781946437,0.1824277747317735,0.8840222370002242,2× GE 6F.03 CC,3.0,10.64,Nevada,122.4888103715113,100000
84299dbffffffff,38.95290093034207,-116.5817249489267,1.0979197218182628,0.3564108126239795,0.7977108126239796,0.1857390743949771,0.6311368052540536,0.0745,1.223525856593086,0.1824295170170649,0.8840362450995588,2× GE 6F.03 CC,3.0,10.64,Nevada,122.48666896534996,100000
84299ddffffffff,38.738003005785046,-115.68604772469912,1.0980561094235386,0.3211601101191743,0.7624601101191744,0.2642497783396622,0.7055497783396623,0.0745,1.223383231595584,0.182417138130956,0.8839367208839282,2× GE 6F.03 CC,3.0,10.64,Nevada,122.50188470756352,100000
84299e1ffffffff,39.07676250513013,-113.5191348941878,1.0986399047436053,0.3667934342554939,0.808093434255494,0.2951099737294853,0.7364099737294854,0.0611,1.0569247947683444,0.1691956007582436,0.8703424100050126,2× GE 6F.03 CC,3.0,9.06,Utah,122.56701437295848,100000
84299e3ffffffff,39.3904466941711,-113.87393925963816,1.0983862458524214,0.4004701585853867,0.8417701585853867,0.2942185543265431,0.7355185543265432,0.0745,1.2230381437244324,0.1823871870551019,0.8836959175958258,2× GE 6F.03 CC,3.0,10.64,Nevada,122.53871555291076,100000
84299e5ffffffff,39.15529122462745,-112.9733290686558,1.098892427819975,0.3896074971377318,0.8309074971377319,0.3192434408832026,0.7605434408832026,0.0611,1.0566960982333269,0.1691730416931311,0.8701587289367125,2× GE 6F.03 CC,3.0,9.06,Utah,122.59518647866597,100000
84299e7ffffffff,39.47056860457645,-113.32718799586934,1.0981869742757493,0.3756248566401979,0.8169248566401979,0.224221182443878,0.6697475278212021,0.0611,1.0573352529734414,0.1692360881337546,0.8706720746880194,2× GE 6F.03 CC,3.0,9.06,Utah,122.51648431763827,100000
84299e9ffffffff,38.68141695738414,-113.70953832869982,1.0983281189197711,0.3360054539606378,0.7773054539606379,0.3291662158011031,0.7704662158011032,0.0611,1.05720730745585,0.1692234675855995,0.870569313560814,2× GE 6F.03 CC,3.0,9.06,Utah,122.53223076698696,100000
84299ebffffffff,38.99574172335312,-114.06340008398344,1.0987696704665195,0.3425710166486561,0.7838710166486561,0.2781984106190615,0.7194984106190616,0.0745,1.2226376145965736,0.1823524232330813,0.8834164263877122,2× GE 6F.03 CC,3.0,10.64,Nevada,122.58149136142112,100000
84299edffffffff,38.76085158908511,-113.16618719017906,1.0990913632065709,0.3842998021424252,0.8255998021424252,0.3170435491758182,0.7583435491758183,0.0611,1.056516007183549,0.1691552767382895,0.87001408566824,2× GE 6F.03 CC,3.0,9.06,Utah,122.61738020773306,100000
8429a01ffffffff,33.969092351434384,-117.2464536859389,1.1021230185580726,0.3261100858961501,0.7674100858961501,0.2655309121080861,0.7068309121080861,0.185,1.411712177788413,0.1996291926793629,0.8985601203084405,2× GE 6F.03 CC,3.0,12.75,California,122.95559925788496,100000
8429a03ffffffff,34.28488126013264,-117.59118390046883,1.098022807398853,0.2988504666088228,0.7401504666088228,0.2502718513562791,0.6915718513562792,0.185,1.4162859597863142,0.2000071308866376,0.901547990085149,2× GE 6F.03 CC,3.0,12.75,California,122.49816945043456,100000
8429a05ffffffff,34.06261003531996,-116.7348885092861,1.101182948505204,0.303784899031795,0.7450848990317951,0.2409912352786512,0.6822912352786512,0.185,1.412757815742422,0.1997156117216167,0.8992432104442486,2× GE 6F.03 CC,3.0,12.75,California,122.85072269261182,100000
8429a07ffffffff,34.37992693594538,-117.07919630189984,1.0985767046352808,0.254083655459996,0.695383655459996,0.2130983771397874,0.6543983771397874,0.185,1.4156660933473004,0.1999559214137625,0.9011430669921768,2× GE 6F.03 CC,3.0,12.75,California,122.55996361087352,100000
8429a09ffffffff,33.557365408012444,-117.41237032076712,1.1006901542582763,0.3437309344551308,0.7850309344551308,0.2892786451194504,0.7305786451194505,0.185,1.4133066633066005,0.1997609685745524,0.8996017555044957,2× GE 6F.03 CC,3.0,12.75,California,122.79574533443896,100000
8429a0bffffffff,33.87361970245326,-117.75605502136442,1.1025026927860748,0.3333701489141112,0.7746701489141112,0.2861909847539436,0.7274909847539437,0.185,1.4112903724632355,0.1995943284442945,0.8982845618219107,2× GE 6F.03 CC,3.0,12.75,California,122.99795666394648,100000
8429a0dffffffff,33.65131743803468,-116.90316892631024,1.1014149384809873,0.3161541652345972,0.7574541652345972,0.2631663192730538,0.7044663192730538,0.185,1.4124996078868857,0.1996942724582538,0.8990745303513605,2× GE 6F.03 CC,3.0,12.75,California,122.87660407428515,100000
8429a11ffffffff,34.50009497953275,-118.44763026078893,1.1013441173856005,0.3701556978398554,0.8114556978398555,0.3073029464554306,0.7486029464554307,0.185,1.4125784211506025,0.1997007861602782,0.8991260171686664,2× GE 6F.03 CC,3.0,12.75,California,122.86870309583104,100000
8429a13ffffffff,34.81024077509882,-118.79548720582576,1.0987087833049547,0.3098904986359317,0.7511904986359318,0.2603450746824481,0.7016450746824481,0.185,1.4155183763824302,0.1999437175430235,0.9010465715723138,2× GE 6F.03 CC,3.0,12.75,California,122.574698637459,100000
8429a15ffffffff,34.59864538425525,-117.9373436032995,1.1017652124974977,0.2361220718888099,0.67742207188881,0.1936140906587021,0.6349140906587022,0.185,1.412109954392117,0.1996620687605922,0.8988199791614914,2× GE 6F.03 CC,3.0,12.75,California,122.91568151925208,100000
8429a17ffffffff,34.91034696979662,-118.284916277758,1.1003129363256157,0.2367550345817449,0.6780550345817449,0.1958478397189051,0.6371478397189052,0.185,1.4137271204172417,0.1997957133654583,0.8998764252168691,2× GE 6F.03 CC,3.0,12.75,California,122.7536619588265,100000
8429a19ffffffff,34.08894408839849,-118.60901780493886,1.1002858234782935,0.3544875388109931,0.7957875388109932,0.2976620340174284,0.7389620340174285,0.185,1.4137573522212732,0.1997982116231004,0.899896174611487,2× GE 6F.03 CC,3.0,12.75,California,122.75063718179716,100000
8429a1bffffffff,34.399615220414056,-118.95576411057094,1.1035965368517726,0.3247195112894912,0.7660195112894912,0.2710558685047944,0.7123558685047944,0.185,1.4100767709793824,0.1994940102411903,0.897491727703777,2× GE 6F.03 CC,3.0,12.75,California,123.11998864252588,100000
8429a1dffffffff,34.187875596438445,-118.10114717694113,1.101409805891476,0.3586229485038436,0.7999229485038437,0.2992980143095459,0.740598014309546,0.185,1.4125053193490276,0.1996947443599676,0.8990782613776586,2× GE 6F.03 CC,3.0,12.75,California,122.8760314697678,100000
8429a21ffffffff,34.56400617240163,-116.0494305832827,1.1087106680931262,0.2333609826608694,0.6746609826608695,0.1946066381474902,0.6359066381474903,0.185,1.4044344994132705,0.1993079155747593,0.8940859905859857,2× GE 6F.03 CC,3.0,12.75,California,123.6905339091394,100000
8429a23ffffffff,34.882375596081474,-116.39425364355958,1.1016735122557095,0.2775163682205077,0.7188163682205078,0.2404601195599914,0.6817601195599914,0.185,1.412211940070479,0.199670497822438,0.8988866041849521,2× GE 6F.03 CC,3.0,12.75,California,122.9054512110276,100000
8429a25ffffffff,34.65297600220871,-115.53179812491268,1.1058151887783956,0.2650878023456049,0.7063878023456049,0.2190172718860122,0.6603172718860123,0.185,1.4076225878572723,0.1995723180054843,0.8961696079858466,2× GE 6F.03 CC,3.0,12.75,California,123.36750699808977,100000
8429a27ffffffff,34.972868196768765,-115.87605189087512,1.108234403186196,0.2535759277805635,0.6948759277805636,0.2103476354039586,0.6516476354039586,0.185,1.40495774960901,0.1993513174771345,0.894427974100952,2× GE 6F.03 CC,3.0,12.75,California,123.63740060546002,100000
8429a29ffffffff,34.15414028163006,-116.22143013989124,1.1056725116016728,0.2204993300724156,0.6617993300724156,0.1817987220536674,0.6230987220536675,0.185,1.4077801152609464,0.1995853795875845,0.8962725592356414,2× GE 6F.03 CC,3.0,12.75,California,123.35158957556165,100000
8429a2bffffffff,34.47297935589527,-116.56525454390744,1.102445913430311,0.2092857416301098,0.65058574163011,0.1713183365067331,0.6126183365067333,0.185,1.411353433946475,0.19959954093743,0.8983257590112989,2× GE 6F.03 CC,3.0,12.75,California,122.99162221706908,100000
8429a2dffffffff,34.243651550467106,-115.70615096609303,1.1057238648052898,0.2271991899437277,0.6684991899437278,0.1879259781159269,0.629225978115927,0.185,1.4077234123940037,0.1995806779951936,0.8962355013563575,2× GE 6F.03 CC,3.0,12.75,California,123.35731866734017,100000
8429a31ffffffff,35.10462102170139,-117.25740537843768,1.101387121628193,0.2455153653581951,0.6868153653581952,0.2058605501324532,0.6471605501324533,0.185,1.4125305626658555,0.1996968305977989,0.8990947521781767,2× GE 6F.03 CC,3.0,12.75,California,122.87350075664529,100000
8429a33ffffffff,35.417346452245944,-117.6057005605354,1.099890706019013,0.2565057740699973,0.6978057740699974,0.2186225469496578,0.6599225469496578,0.185,1.4141980915871226,0.1998346306433393,0.9001840921914189,2× GE 6F.03 CC,3.0,12.75,California,122.70655689024616,100000
8429a35ffffffff,35.19872006771312,-116.74060543330847,1.100913903600914,0.2204498902452721,0.6617498902452722,0.1815403733194871,0.6228403733194872,0.185,1.4130574024969076,0.1997403699222863,0.8994389214644174,2× GE 6F.03 CC,3.0,12.75,California,122.82070737047697,100000
8429a37ffffffff,35.51300084990263,-117.0884706613078,1.1024480209052303,0.2599139320366048,0.7012139320366049,0.2166724598437134,0.6579724598437134,0.185,1.4113510931822435,0.1995993475489977,0.8983242299154659,2× GE 6F.03 CC,3.0,12.75,California,122.99185733223976,100000
8429a39ffffffff,34.69523151170047,-117.42497188386578,1.1015697827820656,0.232003828739507,0.673303828739507,0.1947298598447851,0.6360298598447851,0.185,1.412327324690386,0.1996800339472377,0.8989619820928239,2× GE 6F.03 CC,3.0,12.75,California,122.8938788916242,100000
8429a3bffffffff,35.00848533605009,-117.77219931454724,1.1010817826916306,0.2521999663464869,0.6934999663464869,0.2102469748842934,0.6515469748842935,0.185,1.4128704486757988,0.1997249199363108,0.8993167902505305,2× GE 6F.03 CC,3.0,12.75,California,122.83943638153504,100000
8429a3dffffffff,34.7898193003879,-116.91058473656878,1.100460695956607,0.2462676057248884,0.6875676057248885,0.2080450876170887,0.6493450876170888,0.185,1.4135623892731983,0.1997821009640496,0.8997688124863006,2× GE 6F.03 CC,3.0,12.75,California,122.77014639265896,100000
8429a45ffffffff,32.91901912468415,-116.72928669438144,1.1020957668668092,0.287989800270893,0.729289800270893,0.2414237456978005,0.6827237456978006,0.185,1.4117424646814976,0.1996316956817476,0.8985799058831998,2× GE 6F.03 CC,3.0,12.75,California,122.9525589910784,100000
8429a47ffffffff,33.23915184027211,-117.07010906223223,1.102639447627514,0.2862683375117922,0.7275683375117923,0.2404519760953463,0.6817519760953463,0.185,1.4111385135815069,0.1995817765180162,0.89818535484961,2× GE 6F.03 CC,3.0,12.75,California,123.01321337594452,100000
8429a57ffffffff,33.77622544961582,-118.26362365093946,1.1029111838633698,0.3255056250165204,0.7668056250165205,0.2710170509344977,0.7123170509344978,0.185,1.4108368768955697,0.1995568435665373,0.8979882993287811,2× GE 6F.03 CC,3.0,12.75,California,123.0435289497572,100000
8429a61ffffffff,33.42209803288416,-116.05073726152423,1.1134546362512123,0.2240881760154861,0.6653881760154862,0.1855692198087878,0.6268692198087878,0.185,1.3992469567357058,0.1988774890860969,0.8906954030297053,2× GE 6F.03 CC,3.0,12.75,California,124.21978285677588,100000
8429a63ffffffff,33.74332025354383,-116.39206388762322,1.1125403358860475,0.2359365098567964,0.6772365098567965,0.1972879593195128,0.6385879593195128,0.185,1.4002433052357124,0.1989601783487716,0.8913466374057062,2× GE 6F.03 CC,3.0,12.75,California,124.1177812222872,100000
8429a65ffffffff,33.51062613673668,-115.53835722211214,1.1113616617272597,0.2187908618321778,0.6600908618321779,0.182316077401167,0.623616077401167,0.185,1.4015301710300352,0.1990669648196853,0.8921877465145958,2× GE 6F.03 CC,3.0,12.75,California,123.9862853864474,100000
8429a67ffffffff,33.833342178745944,-115.87912629672743,1.1035769712581889,0.2351737363896863,0.6764737363896864,0.1964752725641841,0.6377752725641842,0.185,1.4100984575430435,0.1994958034577197,0.8975058958973294,2× GE 6F.03 CC,3.0,12.75,California,123.11780585599168,100000
8429a69ffffffff,33.00996973747011,-116.22099689657426,1.1076252019054795,0.2187445450035934,0.6600445450035934,0.1829213065622486,0.6242213065622486,0.185,1.4056277067531524,0.1994068844576995,0.8948658378987824,2× GE 6F.03 CC,3.0,12.75,California,123.56943658758006,100000
8429a6bffffffff,33.3315963078167,-116.56134503950548,1.0992700038535377,0.2890697794688219,0.730369779468822,0.2402204236988355,0.6815204236988356,0.185,1.4148911024184836,0.1998918918663623,0.9006368053287563,2× GE 6F.03 CC,3.0,12.75,California,122.6373098049103,100000
8429a6dffffffff,33.098984794182776,-115.71092290107228,1.1162571107673036,0.2426747173825265,0.6839747173825266,0.2023682792765437,0.6436682792765438,0.185,1.3962031604880565,0.198624818547361,0.8887058547995298,2× GE 6F.03 CC,3.0,12.75,California,124.53243391997732,100000
8429a81ffffffff,36.13580963822776,-119.68898706368452,1.1038051704146197,0.3911287154489233,0.8324287154489234,0.325356274613837,0.766656274613837,0.185,1.4098455687096962,0.1997566244932425,0.8976224112903854,2× GE 6F.03 CC,3.0,12.75,California,123.143264324381,100000
8429a83ffffffff,36.43666920632034,-120.04335755023034,1.1030462244467347,0.3819655637727472,0.8232655637727473,0.3155612562766349,0.756861256276635,0.185,1.4106870324241974,0.1995444574919304,0.8978904076886446,2× GE 6F.03 CC,3.0,12.75,California,123.05859441483884,100000
8429a85ffffffff,36.2402611208094,-119.17528906589897,1.1035124446588187,0.4249080765265703,0.8662080765265703,0.3411115663807745,0.7824115663807745,0.185,1.4101699844730136,0.1995017163164041,0.8975526240796735,2× GE 6F.03 CC,3.0,12.75,California,123.11060710724946,100000
8429a87ffffffff,36.54272152658337,-119.5295169741834,1.1028382211903998,0.3904543368072783,0.8317543368072784,0.3223058141640663,0.7636058141640664,0.185,1.4109178534060485,0.199563537222722,0.8980412005110738,2× GE 6F.03 CC,3.0,12.75,California,123.03538905155398,100000
8429a89ffffffff,35.727881697975334,-119.84712242794689,1.1031205307442669,0.3370702924482364,0.7783702924482364,0.2799174429144971,0.7212174429144971,0.185,1.4106045959110731,0.1995376429361272,0.8978365524872277,2× GE 6F.03 CC,3.0,12.75,California,123.06688421115727,100000
8429a8bffffffff,36.02938357498666,-120.20029333741888,1.1016725101946558,0.3899779797376334,0.8312779797376334,0.3048451233261283,0.7461451233261283,0.185,1.412213054620166,0.1996705900944835,0.8988873324511085,2× GE 6F.03 CC,3.0,12.75,California,122.9053394185913,100000
8429a8dffffffff,35.83271468017922,-119.33593869572074,1.1048851470894456,0.332578540612605,0.7738785406126051,0.272776066751595,0.7140760667515951,0.185,1.408650162553935,0.1996575192277467,0.8968411728874452,2× GE 6F.03 CC,3.0,12.75,California,123.2637492221663,100000
8429a91ffffffff,36.625627856154615,-120.91045612915224,1.099740410105035,0.3655607429815717,0.8068607429815717,0.2863830648140496,0.7276830648140497,0.185,1.414365824438384,0.1998484900274981,0.900293664765218,2× GE 6F.03 CC,3.0,12.75,California,122.68978950234298,100000
8429a93ffffffff,36.920310194244045,-121.26740687742848,1.0989597659021382,0.3789703128439533,0.8202703128439534,0.31005183973157,0.75135183973157,0.185,1.4152377749448974,0.1999205342600937,0.9008632690378364,2× GE 6F.03 CC,3.0,12.75,California,122.60269888345732,100000
8429a95ffffffff,36.73526208518155,-120.39903033341754,1.1019966459815689,0.3838965588735266,0.8251965588735266,0.3178673232937364,0.7591673232937364,0.185,1.4118526379507244,0.1996408018034,0.8986518800413247,2× GE 6F.03 CC,3.0,12.75,California,122.94150081731878,100000
8429a97ffffffff,37.031558088726136,-120.75598504392448,1.1015123591174107,0.4034908468510792,0.8447908468510792,0.336293644560275,0.777593644560275,0.185,1.4123912098799476,0.1996853136474422,0.899003716519802,2× GE 6F.03 CC,3.0,12.75,California,122.88747256403614,100000
8429a99ffffffff,36.21868087337483,-121.06361498376516,1.101013103564699,0.3394974883216792,0.7807974883216793,0.2765354225976408,0.7178354225976409,0.185,1.4129469243601898,0.1997312402407956,0.8993667497802941,2× GE 6F.03 CC,3.0,12.75,California,122.83177436643676,100000
8429a9bffffffff,36.51406039754558,-121.41930420585366,1.101105049963884,0.322638523065389,0.763938523065389,0.2660477388585477,0.7073477388585477,0.185,1.4128445422313818,0.19972277932432,0.8992998666761752,2× GE 6F.03 CC,3.0,12.75,California,122.8420321365958,100000
8429a9dffffffff,36.32864249132968,-120.55474467130048,1.098485092061746,0.3742420085222791,0.8155420085222791,0.3269933767800937,0.7682933767800937,0.185,1.415768573839366,0.1999643879750071,0.901210011869968,2× GE 6F.03 CC,3.0,12.75,California,122.54974308313854,100000
8429aa1ffffffff,36.74874885289696,-118.494739782848,1.097918247326834,0.3555963575565081,0.7968963575565081,0.2957488854105124,0.7370488854105124,0.185,1.4164030431474028,0.2000168030534434,0.9016244733856078,2× GE 6F.03 CC,3.0,12.75,California,122.48650446739993,100000
8429aa3ffffffff,37.05216685096509,-118.84992246143348,1.0979189479881992,0.3860246202152152,0.8273246202152152,0.282598762778144,0.7238987627781441,0.185,1.4164022584927414,0.2000167384416575,0.9016239610273016,2× GE 6F.03 CC,3.0,12.75,California,122.48658263493348,100000
8429aa5ffffffff,36.84864886549153,-117.9739407016957,1.0979638341019875,0.3067133515504369,0.748013351550437,0.2381950718571177,0.6794950718571178,0.185,1.416351993646042,0.2000125861007783,0.9015911261190652,2× GE 6F.03 CC,3.0,12.75,California,122.491590242003,100000
8429aa7ffffffff,37.15367350879084,-118.32883269116074,1.098271294202581,0.2950192014462461,0.7363192014462462,0.2464150919770475,0.6877150919770476,0.185,1.416007800855814,0.1999841517063489,0.9013662854180824,2× GE 6F.03 CC,3.0,12.75,California,122.52589125947544,100000
8429aa9ffffffff,36.34270005245365,-118.65926567873854,1.0979192239282105,0.3177056183423525,0.7590056183423526,0.2652779552136979,0.7065779552136979,0.185,1.4164019494740996,0.2000167131082401,0.9016237593589588,2× GE 6F.03 CC,3.0,12.75,California,122.486613419491,100000
8429aabffffffff,36.64676071752538,-119.01328848435016,1.098631468747432,0.3458760850163074,0.7871760850163074,0.2850143762785798,0.7263143762785798,0.185,1.4156048407790884,0.1999508611536949,0.9011030542548026,2× GE 6F.03 CC,3.0,12.75,California,122.56607323213537,100000
8429aadffffffff,36.443089290026194,-118.14098534735174,1.0979187670455923,0.2824107328893359,0.723710732889336,0.2348028564138492,0.6761028564138493,0.185,1.4164024611261388,0.2000167554009552,0.9016240936150448,2× GE 6F.03 CC,3.0,12.75,California,122.48656244852393,100000
8429ab1ffffffff,37.24809832982824,-119.72547395058112,1.0996316426932395,0.413733678708104,0.8550336787081041,0.3456984767175186,0.7869984767175187,0.185,1.4144872393572137,0.1998585224635936,0.9003729800464072,2× GE 6F.03 CC,3.0,12.75,California,122.67765513796454,100000
8429ab3ffffffff,37.54531317486389,-120.08359733778342,1.0991866574544862,0.4155173404680519,0.8568173404680519,0.3433477509328463,0.7846477509328463,0.185,1.41498421785579,0.1998995854019519,0.9006976332112695,2× GE 6F.03 CC,3.0,12.75,California,122.62801147226612,100000
8429ab5ffffffff,37.35331096584184,-119.20651458759184,1.0979200682007757,0.3902222258067009,0.831522225806701,0.3314712747891239,0.772771274789124,0.185,1.4164010039943409,0.200016635036269,0.9016231417690408,2× GE 6F.03 CC,3.0,12.75,California,122.48670760864904,100000
8429ab7ffffffff,37.65214998993713,-119.5644967796378,1.0979194633034666,,,0.2957035988769154,0.7370035988769155,0.185,1.4164016814035814,0.2000166906722152,0.9016235839541852,2× GE 6F.03 CC,3.0,12.75,California,122.48664012479298,100000
8429ab9ffffffff,36.84292285669281,-119.8850892867175,1.1030137201271228,0.4190642679734651,0.8603642679734651,0.3531440708275559,0.794444070827556,0.185,1.4107230966924151,0.1995474383644035,0.8979139678699246,2× GE 6F.03 CC,3.0,12.75,California,123.05496815168216,100000
8429abbffffffff,37.14083421370407,-120.24198612869336,1.1017086516337673,0.4325355675687821,0.8738355675687821,0.3532797226989124,0.7945797226989124,0.185,1.4121728573240908,0.1996672679443911,0.8988610725676308,2× GE 6F.03 CC,3.0,12.75,California,122.90937144789216,100000
8429abdffffffff,36.948570679474095,-119.36869769167603,1.0993387513333923,0.4066342804882386,0.8479342804882386,0.3316323609971427,0.7729323609971428,0.185,1.4148143076669368,0.1998855464582532,0.9005866386264709,2× GE 6F.03 CC,3.0,12.75,California,122.6449794456316,100000
8429ac1ffffffff,35.01467043908767,-119.65324228116371,1.0987442148273916,0.2773757116736053,0.7186757116736053,0.2265651314265524,0.6678651314265525,0.185,1.4154787557605837,0.199940444039485,0.9010206894022922,2× GE 6F.03 CC,3.0,12.75,California,122.57865146668088,100000
8429ac3ffffffff,35.31898491657142,-120.00393737491277,1.09989623722993,0.2927933254821363,0.7340933254821363,0.2401493047633682,0.6814493047633683,0.185,1.4141919195341848,0.1998341208161574,0.9001800604132963,2× GE 6F.03 CC,3.0,12.75,California,122.70717396596407,100000
